NRain;NIrrig;fertNO3;fertNH4;HumusNMin;Res1;Res2;Res3;ResidueMinN;NminfromNres0;NminfromNres1;NminfromNres2;NminfromNres3;NminfromNres4;NminfromNres5;NminfromNres6;NminfromNres7;Lix;UptPlt;azomes;PARa;RUE;dMStot;dMSrac;dMSpiv;dMSaer;dMSenFeuil;dMSenTige;cumEV;cumTransp;cumD
0.0;0.0;0.0;0.0;0.18829197908237302;0.045749982209744994;-0.09320028441469125;0.010774282259811065;0.045749982209744994;0.008046084839765513;0.008046084839765513;0.008046084839765513;0.008046084839765513;0.0033914107126707367;0.0033914107126707367;0.0033914107126707367;0.0033914107126707367;0.0018917061389383154;0.030389400840502907;60.4729026681821;0.21261519783542607;1.307604639369076;0.27801662726250603;0.06055202141777381;0.2146167460885863;0.0028478597561459613;0.0;0.0;1.5804298491624067;0.04623006746992639;0.009543291764135384
0.0;0.0;0.0;0.0;0.19350140714846817;0.04247876839221696;-0.0872746608052783;0.01137138851272045;0.04247876839221696;0.007373998374950333;0.007373998374950333;0.007373998374950333;0.007373998374950333;0.003245693723103908;0.003245693723103908;0.003245693723103908;0.003245693723103908;0.0020010832770164335;0.025115133997232406;60.605863420312524;0.21043685558399944;1.3579893040536262;0.285771007549182;0.06224092544421185;0.22059459033487291;0.002935491770097253;0.0;0.0;1.5990796848484965;0.04680753665937675;0.009656043053623413
0.0;0.0;0.0;0.0;0.1943520379068225;0.0386182911501768;-0.08004321614736232;0.01172239549376941;0.0386182911501768;0.006612091115705498;0.006612091115705498;0.006612091115705498;0.006612091115705498;0.0030424816718387015;0.0030424816718387015;0.0030424816718387015;0.0030424816718387015;0.0023330467152598384;0.012248493934149242;60.755931448089996;0.23694114082988457;1.4075454151055418;0.3335054252221394;0.07263748161338197;0.25725743498795844;0.0036105086207990325;0.0;0.0;1.7969988835931545;0.05270036993928606;0.01084570085519423
0.0;0.0;0.0;0.0;0.19768881184421003;0.035482584084637434;-0.07420048268091753;0.012171388069141857;0.035482584084637434;0.005989152716528308;0.005989152716528308;0.005989152716528308;0.005989152716528308;0.0028814933046310506;0.0028814933046310506;0.0028814933046310506;0.0028814933046310506;0.002300846911915696;0.022919442458233227;60.9018535148802;0.2327348544197781;1.4402472118414076;0.33519573417794635;0.07300563090395672;0.2583960050882762;0.003794098185713423;0.0;0.0;1.7146785937272278;0.050417570106056055;0.010356570898280985
0.0;0.0;0.0;0.0;0.19472954567419754;0.031734959573962274;-0.06696935273810613;0.012268845475992206;0.031734959573962274;0.005277183430431789;0.005277183430431789;0.005277183430431789;0.005277183430431789;0.002656556463058779;0.002656556463058779;0.002656556463058779;0.002656556463058779;0.20569142063998577;0.018384372633505588;60.849541768500224;0.19430240603068383;1.4383032688236885;0.27946579472363553;0.05816866188879057;0.2053290916963034;0.01596804113854154;0.0;0.0;1.6696615449346537;0.04928617324397602;0.9020977279503979
0.0;0.0;0.0;0.0;0.19495134757393012;0.028794687866402505;-0.061315513013175144;0.012491942792209665;0.028794687866402505;0.004716040423460179;0.004716040423460179;0.004716040423460179;0.004716040423460179;0.002482631543140447;0.002482631543140447;0.002482631543140447;0.002482631543140447;0.168935579063022;0.011068831598947804;60.84445986864799;0.20080017178027793;1.3757844699503068;0.27625776649731315;0.05786850990990392;0.20399985569973392;0.014389400887675265;0.0;0.0;1.688083500425641;0.050088959782316825;0.7247905027550013
0.0;0.0;0.0;0.0;0.19781762182447526;0.02642802331451932;-0.056789259755231546;0.012833226197083695;0.02642802331451932;0.00426114475511164;0.00426114475511164;0.00426114475511164;0.00426114475511164;0.00234586107351819;0.00234586107351819;0.00234586107351819;0.00234586107351819;0.0028230131497516864;0.04865438495235298;60.97327212481504;0.23058090591301464;1.3769074924213447;0.3174885855666028;0.06263398620968923;0.22049664903276883;0.03435795032414472;0.0;0.0;1.8967499855559993;0.05676581307249405;0.011881731534994775
0.0;0.0;0.0;0.0;0.1969327451146839;0.023858878456061314;-0.05174445250115886;0.012948341722622202;0.023858878456061314;0.0037845404981252237;0.0037845404981252237;0.0037845404981252237;0.0037845404981252237;0.0021801791158901048;0.0021801791158901048;0.0021801791158901048;0.0021801791158901048;0.1714312086415823;0.06626214514820462;60.91757432243941;0.19104604756243193;1.4240501588635142;0.27205916328184115;0.04919932017644845;0.17211215187974988;0.05074769122564285;0.0;0.0;1.564398702887539;0.04732307475565219;0.7100601793727984
0.0;0.0;0.0;0.0;0.2009613483704522;0.022002242770594493;-0.04816033513506891;0.01331284072405781;0.022002242770594493;0.003432041193068065;0.003432041193068065;0.003432041193068065;0.003432041193068065;0.0020685194995805583;0.0020685194995805583;0.0020685194995805583;0.0020685194995805583;0.0028936585190118247;0.08093372013912957;61.021863077272855;0.22480783118572434;1.3587460293798113;0.3054567564892525;0.049040350259723385;0.17151936721769626;0.08489703901183288;0.0;0.0;1.7926345872814626;0.05503723151144511;0.011816952652004326
0.0;0.0;0.0;0.0;0.2013974433804946;0.019960686082470695;-0.044105230679665375;0.01345820492058222;0.019960686082470695;0.003059375468517368;0.003059375468517368;0.003059375468517368;0.003059375468517368;0.0019307960521003059;0.0019307960521003059;0.0019307960521003059;0.0019307960521003059;0.0030804719670787907;0.12584767168033828;61.08364607098023;0.26186792678757537;1.3648326071213768;0.3574058937691601;0.04957979408018012;0.1734727265991194;0.13435337308986056;0.0;0.0;1.803118801782046;0.056537211442262925;0.012429824547646564
0.0;0.0;0.0;0.0;0.20461284871854302;0.018321727088899852;-0.04086819288213973;0.013742366446023554;0.018321727088899852;0.002757789030076216;0.002757789030076216;0.002757789030076216;0.002757789030076216;0.0018226427421487472;0.0018226427421487472;0.0018226427421487472;0.0018226427421487472;0.0034965273792478616;0.1449921182124843;61.130966206249475;0.2587449755362413;1.3513555358906861;0.34965646352077195;0.04308012122426231;0.15065982131000452;0.15591652098650513;0.0;0.0;1.9217372598556253;0.06187654160094147;0.013961976643974465
0.0;0.0;0.0;0.0;0.20918982152377938;0.0168908561037443;-0.038039521818754585;0.014088656224273738;0.0168908561037443;0.002494836325445211;0.002494836325445211;0.002494836325445211;0.002494836325445211;0.0017278777004908644;0.0017278777004908644;0.0017278777004908644;0.0017278777004908644;0.00368866958963627;0.13210298562492256;61.19730439284001;0.24664488581155325;1.4031111154846068;0.3460701896290664;0.03696431113988932;0.12855841410700125;0.1805474643821758;0.0;0.0;1.9041275073314368;0.06346296621522113;0.01459493376481796
0.0;0.0;0.0;0.0;0.20709173121797153;0.01513763646679079;-0.034426007927947554;0.014039964838049864;0.01513763646679079;0.0021919898522170605;0.0021919898522170605;0.0021919898522170605;0.0021919898522170605;0.0015924192644806371;0.0015924192644806371;0.0015924192644806371;0.0015924192644806371;0.003899445535666757;0.15202904521135582;61.2432192538783;0.2817709109788923;1.35148469313003;0.3808090816040566;0.03529589167185517;0.12308572362166356;0.22242746631053784;0.0;0.0;1.8629682180837226;0.06459873111719447;0.015313296783773033
0.0;0.0;0.0;0.0;0.20603899624254213;0.013642384025336208;-0.03132678511652941;0.014034112538731242;0.013642384025336208;0.0019359842287637302;0.0019359842287637302;0.0019359842287637302;0.0019359842287637302;0.0014746117775703217;0.0014746117775703217;0.0014746117775703217;0.0014746117775703217;0.004140428266321334;0.15802565661692025;61.283441901817824;0.2711260141760141;1.3166371292908938;0.3569745852097715;0.029027678845912484;0.10090001527103142;0.22704689109282755;0.0;0.0;1.8328111115572625;0.06671988722442267;0.016158149796043766
0.0;0.0;0.0;0.0;0.21076884666226417;0.012595325610366347;-0.029201073829869216;0.01434576198386929;0.012595325610366347;0.0017508778641309969;0.0017508778641309969;0.0017508778641309969;0.0017508778641309969;0.0013979535384605899;0.0013979535384605899;0.0013979535384605899;0.0013979535384605899;0.004624282146229717;0.16087480172904606;61.3264517022471;0.3129568736738769;1.2932505506646068;0.40473165729583105;0.029138401778326353;0.10171453688989551;0.27387871862760915;0.0;0.0;1.8947980843150884;0.07266449907258764;0.017947464282628587
0.0;0.0;0.0;0.0;0.21120041847971988;0.011427276777477615;-0.026752449778096623;0.014415832785210667;0.011427276777477615;0.0015545107823549454;0.0015545107823549454;0.0015545107823549454;0.0015545107823549454;0.0013023084120144584;0.0013023084120144584;0.0013023084120144584;0.0013023084120144584;0.22017388413613811;0.1855889575014194;61.13097996125667;0.3023527301785242;1.3849632596468688;0.41874743140719944;0.028390937234930108;0.099447707485959;0.29090878668631026;0.0;0.0;1.8090372483973196;0.07437385549391362;0.8506069925804867
0.0;0.0;0.0;0.0;0.21692926884719232;0.010575713222396513;-0.025000767660514296;0.014763785405974488;0.010575713222396513;0.0014069614502974443;0.0014069614502974443;0.0014069614502974443;0.0014069614502974443;0.001236966855301684;0.001236966855301684;0.001236966855301684;0.001236966855301684;0.39948408205383223;0.20193619186544412;60.74682770970016;0.3460440385887052;1.4118914262096798;0.48857661999868585;0.0318555720543468;0.11217633769163553;0.34454471025270345;0.0;0.0;1.8260150664159984;0.0812891134936047;1.537140264534833
0.0;0.0;0.0;0.0;0.22140137591208434;0.009717310094688656;-0.02320009804643647;0.015026633800177148;0.009717310094688656;0.001262803598133546;0.001262803598133546;0.001262803598133546;0.001262803598133546;0.0011665239255386178;0.0011665239255386178;0.0011665239255386178;0.0011665239255386178;0.003036735653227019;0.10503041586372293;60.861705802792656;0.17688922678469757;1.4114005318684275;0.24966155758697037;0.01522984159869098;0.05292257731854627;0.18150913866973314;0.0;0.0;2.0868376630713596;0.0410063875273338;0.011644455147448005
0.0;0.0;0.0;0.0;0.22677772541692512;0.008943952339248731;-0.021568525208811175;0.015328678553590432;0.008943952339248731;0.0011341472784837548;0.0011341472784837548;0.0011341472784837548;0.0011341472784837548;0.0011018408063284283;0.0011018408063284283;0.0011018408063284283;0.0011018408063284283;0.0041000510296953134;0.06047762764984181;61.02660997621384;0.23446306277045922;1.4694797255006542;0.34453872630422533;0.02097495217297431;0.07336951740080831;0.2501942567304427;0.0;0.0;2.2583963785669545;0.056712709263398345;0.015675248980168054
0.0;0.0;0.0;0.0;0.23497996174853827;0.00829806499086534;-0.02021488142382562;0.0157767195900435;0.00829806499086534;0.0010255172511935517;0.0010255172511935517;0.0010255172511935517;0.0010255172511935517;0.0010489989965227833;0.0010489989965227833;0.0010489989965227833;0.0010489989965227833;0.005955541381942628;0.25674355447092323;61.002750764426416;0.28723555279128415;1.5319976080404425;0.44004418939540657;0.02672188291742471;0.09355313085837329;0.3197691756196086;0.0;0.0;2.382833109268618;0.0766907072094579;0.02271091157439158
0.0;0.0;0.0;0.0;0.23235252443592552;0.007390996650927808;-0.018192720514133367;0.015615387787812855;0.007390996650927808;0.0008888366602380456;0.0008888366602380456;0.0008888366602380456;0.0008888366602380456;0.0009589125024939063;0.0009589125024939063;0.0009589125024939063;0.0009589125024939063;0.5852404678695742;0.26349501200688485;60.39118149063174;0.2752932097168985;1.5656914563091413;0.43102423621924024;0.02611132329560035;0.08900892236849287;0.31590399055514706;0.0;0.0;1.780265549096716;0.07300491306152396;2.2272362122468756
0.0;0.0;0.0;0.0;0.2239331716912195;0.006451510065239795;-0.016042023647169328;0.01511195020211207;0.006451510065239795;0.0007546454840089566;0.0007546454840089566;0.0007546454840089566;0.0007546454840089566;0.0008582320323009922;0.0008582320323009922;0.0008582320323009922;0.0008582320323009922;0.02471113154465152;0.2650523090975786;60.33087267628119;0.3815574184737732;1.3914647704455079;0.5309237144050442;0.032163204727725866;0.1110393257175386;0.3877211839597798;0.0;0.0;1.9411093039152856;0.09643300692850257;0.09389649724586642
0.0;0.0;0.0;0.0;0.22379024860628452;0.005825671035193409;-0.014626626497207824;0.015065010714344506;0.005825671035193409;0.000662987962515465;0.000662987962515465;0.000662987962515465;0.000662987962515465;0.0007934297962828873;0.0007934297962828873;0.0007934297962828873;0.0007934297962828873;0.008147250590221304;0.36744724752152247;60.18533249913587;0.5181128054231271;1.2932313291566324;0.6700397200931182;0.040590812028829484;0.14331648866169955;0.48613241940258917;0.0;0.0;1.9781929422600075;0.11664538732771595;0.03091809319633511
0.0;0.0;0.0;0.0;0.2257589903711872;0.00530883331152259;-0.013456596379235271;0.015139453949241516;0.00530883331152259;0.000587445031221936;0.000587445031221936;0.000587445031221936;0.000587445031221936;0.0007397632966587114;0.0007397632966587114;0.0007397632966587114;0.0007397632966587114;0.10968183770400187;0.3937126852100314;59.91468867457075;0.5509782364773788;1.2737531447604125;0.7018102693685646;0.04251546269508116;0.1502918986807227;0.5090029079927608;0.0;0.0;1.9375676045185957;0.13374925166713147;0.4157899072425593
0.0;0.0;0.0;4.999999999999999;0.23538638564456363;0.004967882970696469;-0.012712120815591438;0.015621519712943984;0.004967882970696469;0.0005340223892604898;0.0005340223892604898;0.0005340223892604898;0.0005340223892604898;0.0007079483534136274;0.0007079483534136274;0.0007079483534136274;0.0007079483534136274;0.01248476277882368;0.5174304618819272;64.62803713565637;0.7179121152913673;1.417547149918841;1.017674281783154;0.061650413012370765;0.21742853536320011;0.738595333407583;0.0;0.0;2.304135369423653;0.1890740559517848;0.04728404034424959
0.0;0.0;0.0;0.0;0.23747821279114117;0.004509140281303751;-0.011650386629798528;0.015673448458119098;0.004509140281303751;0.0004700143045633941;0.0004700143045633941;0.0004700143045633941;0.0004700143045633941;0.0006572707657625437;0.0006572707657625437;0.0006572707657625437;0.0006572707657625437;0.014477666487318035;0.7537374036936233;64.10583248921373;0.8964296665591435;1.4227017201542576;1.2753520375028868;0.07726045676466764;0.2739234376201853;0.924168143118034;0.0;0.0;2.2782947600691;0.2214876248261458;0.05478993642585218
0.0;0.0;0.0;0.0;0.23633423579817608;0.004045756635463809;-0.010553627298762467;0.015540031470196926;0.004045756635463809;0.00040854143270200737;0.00040854143270200737;0.00040854143270200737;0.00040854143270200737;0.0006028977261639451;0.0006028977261639451;0.0006028977261639451;0.0006028977261639451;0.017618245780012205;0.7979897991989111;63.535590849292674;1.0259044860804327;1.398905426773681;1.4351433616725404;0.08694056886653939;0.3082438350722761;1.0399589577337247;0.0;0.0;2.267411970642967;0.25785950617842557;0.06663445658526251
0.0;0.0;0.0;0.0;0.23633729744456541;0.003649073705468588;-0.009608114152808055;0.015466297257236904;0.003649073705468588;0.00035678535553671864;0.00035678535553671864;0.00035678535553671864;0.00035678535553671864;0.0005554830708304284;0.0005554830708304284;0.0005554830708304284;0.0005554830708304284;0.017083739341732733;0.781535808804578;62.98281586391023;1.0690091028689346;1.4479896029720192;1.5479140754865979;0.09377218602223159;0.32805418658093555;1.1260877028834309;0.0;0.0;2.0333036311574193;0.2714864005247332;0.06458091932780695
0.0;0.0;0.0;0.0;0.24405118120792957;0.003392070699819353;-0.009013313160361146;0.015848431874939402;0.003392070699819353;0.00032092352178800465;0.00032092352178800465;0.00032092352178800465;0.00032092352178800465;0.0005270941531668336;0.0005270941531668336;0.0005270941531668336;0.0005270941531668336;0.27881939512523407;0.7854051942106339;62.17286965446963;1.2295914986150618;1.4391417129846988;1.769556424582939;0.10719921528632875;0.38006994510607467;1.2822872641905352;0.0;0.0;1.9958920800870306;0.31057525289052423;1.0535717619468066
0.0;0.0;0.0;0.0;0.24842326763705183;0.003099000065838398;-0.008310921496286683;0.01599508682670945;0.003099000065838398;0.0002831897097537035;0.0002831897097537035;0.0002831897097537035;0.0002831897097537035;0.000491560306705896;0.000491560306705896;0.000491560306705896;0.000491560306705896;0.026929442146838546;0.7888158481108385;61.616330807069524;1.6318768038073324;1.4769380242987855;2.410180911745081;0.14600806103035416;0.5141691071717228;1.7500037435430038;0.0;0.0;2.217561136434211;0.4036370663006221;0.10172336533278432
0.0;0.0;0.0;0.0;0.25041200132880725;0.0028060096980898905;-0.007594383282373102;0.016008008366995334;0.0028060096980898905;0.00024734555802193985;0.00024734555802193985;0.00024734555802193985;0.00024734555802193985;0.00045415686650053283;0.00045415686650053283;0.00045415686650053283;0.00045415686650053283;0.025121883847286124;0.730726919127933;61.12211365078259;1.5840337028188909;1.4211787578281256;2.2511950590124052;0.13637674415466455;0.48351754745744696;1.6313007674002937;0.0;0.0;1.9255843124776475;0.40357358156319184;0.09486955779029053
0.0;0.0;0.0;0.0;0.2569490533360674;0.0025809292268397952;-0.007048218604119109;0.016269731256058174;0.0025809292268397952;0.0002192467925944628;0.0002192467925944628;0.0002192467925944628;0.0002192467925944628;0.00042598551411548595;0.00042598551411548595;0.00042598551411548595;0.00042598551411548595;0.07356266581033681;0.5770452442762234;60.74025724747658;2.05550225582121;1.4042465266464934;2.8864319120275077;0.1748592085836954;0.6199553758876474;2.0916173275561647;0.0;0.0;2.1706566564479006;0.5149079769006764;0.277737885322316
0.0;0.0;0.0;0.0;0.2581932863278927;0.002326407605409932;-0.006410317109807396;0.016227523662821847;0.002326407605409932;0.0001901328448711923;0.0001901328448711923;0.0001901328448711923;0.0001901328448711923;0.00039146905648129076;0.00039146905648129076;0.00039146905648129076;0.00039146905648129076;0.03760387084777806;0.6169488068791678;60.356041481657755;2.273026866405075;1.4628497888149776;3.325096880634246;0.20143340523262532;0.714172982188399;2.4094904932132213;0.0;0.0;2.1663055266043543;0.5904881200031731;0.1419494124109439
0.0;0.0;0.0;0.0;0.25696039446125196;0.002081104093873993;-0.005784688860149006;0.01605318798817765;0.002081104093873993;0.00016349274366104006;0.00016349274366104006;0.00016349274366104006;0.00016349274366104006;0.00035678327980745824;0.00035678327980745824;0.00035678327980745824;0.00035678327980745824;0.03802788528957159;0.5782364280178496;60.00908717737993;2.559424837392175;1.439303252108982;3.683788500982705;0.2231628396247494;0.7912137041241114;2.6694119572338444;0.0;0.0;2.1272473954878754;0.6627881502209597;0.14353031223177395
0.0;0.0;0.0;0.0;0.25251902388850805;0.0018446118903713527;-0.005170719763524762;0.015713002205567535;0.0018446118903713527;0.0001392268138554674;0.0001392268138554674;0.0001392268138554674;0.0001392268138554674;0.0003219261587373708;0.0003219261587373708;0.0003219261587373708;0.0003219261587373708;0.04093482123367833;0.5484643068527708;59.684593978565886;2.620607800925889;1.3903732656719348;3.643623034908509;0.22072962733213863;0.782586860541219;2.6403065470351517;0.0;0.0;1.961839817680449;0.6926249283359314;0.15448585516483254
0.0;0.0;0.0;0.0;0.25628176947840375;0.0016833041788947224;-0.00475659516689248;0.015796717930796594;0.0016833041788947224;0.00012206537715525023;0.00012206537715525023;0.00012206537715525023;0.00012206537715525023;0.00029876066756843035;0.00029876066756843035;0.00029876066756843035;0.00029876066756843035;0.03957405517853168;0.4215819009675007;59.49244323012747;2.712048293002703;1.3685791924351107;3.7116528712362795;0.22485085509808184;0.7971984862568356;2.689603529881362;0.0;0.0;1.7942037654138623;0.7086675267769456;0.149337798769785
0.0;0.0;0.0;0.0;0.26179741454551314;0.0015435009732488853;-0.004396080475743656;0.01596506914506858;0.0015435009732488853;0.00010740130223876954;0.00010740130223876954;0.00010740130223876954;0.00010740130223876954;0.0002784739410734518;0.0002784739410734518;0.0002784739410734518;0.0002784739410734518;0.041202640178286135;0.5917162950196767;59.13443420992818;3.1988373103100853;1.3677605862832674;4.375243603523017;0.2650509893148726;0.9397262348436393;3.170466379364505;0.0;0.0;1.8448557731596533;0.8043918153227095;0.15547293470847334
0.0;0.0;0.0;0.0;0.2707039256457608;0.0014279292565998886;-0.004098645787875669;0.0162948639962752;0.0014279292565998886;9.520109621182009e-05;9.520109621182009e-05;9.520109621182009e-05;9.520109621182009e-05;0.00026178121793815206;0.00026178121793815206;0.00026178121793815206;0.00026178121793815206;0.04722970059971635;0.5757024818827299;58.79583011182486;3.602442876082364;1.335024811006278;4.8093506281466745;0.2913490670384507;1.0329648740454163;3.485036687062807;0.0;0.0;1.9202529331136655;0.9125651127147432;0.17820551984910213
0.0;0.0;0.0;0.0;0.2842675580206268;0.001334912506657032;-0.0038614058496256143;0.016841876855997973;0.001334912506657032;8.51004304676744e-05;8.51004304676744e-05;8.51004304676744e-05;8.51004304676744e-05;0.0002486276961965836;0.0002486276961965836;0.0002486276961965836;0.0002486276961965836;0.05015553963072216;0.5739556275012866;58.470301897662814;4.044210759138456;1.4481506170849903;5.856626315519053;0.3547927246212992;1.257901478202788;4.243932112694966;0.0;0.0;1.9891942032673866;1.0546138115958956;0.18923680140431076
